ds,y,yhat,yhat_lower,yhat_upper
2020-09-17 15:00:00,0,-0.003511493140624824,-0.09103361346321347,0.08365916847895584
2020-09-17 16:00:00,0,-0.0014424297217051738,-0.09107612815497876,0.08716043990269565
2020-09-17 17:00:00,0,0.0009844880597482631,-0.08779455480881342,0.09730098120892483
2020-09-17 18:00:00,0,0.0005430889783103814,-0.08997216476294272,0.08590216862557104
2020-09-17 19:00:00,0,-0.003058398215426459,-0.09206277546315153,0.08396276903621248
2020-09-17 20:00:00,0,-0.006101804109064366,-0.09570584135505021,0.08352570713942696
2020-09-17 21:00:00,0,-0.00402047784670028,-0.0923273082000658,0.0826775563927613
2020-09-17 22:00:00,0,0.003964773227256599,-0.0875693605188638,0.09279235361892318
2020-09-17 23:00:00,0,0.013278959505057367,-0.08230641851227644,0.097140804801585
2020-09-18 00:00:00,0,0.017359361778614458,-0.07066827085552133,0.1022222109324507
2020-09-18 01:00:00,0,0.013139397565903772,-0.07186601053915281,0.10070777579437419
2020-09-18 02:00:00,0,0.0036852143615322304,-0.0928366894501085,0.0994137162881645
2020-09-18 03:00:00,0,-0.004440657361674874,-0.09574533753393943,0.08354495094932538
2020-09-18 04:00:00,0,-0.0066631276465426836,-0.09373515996286175,0.08204747823949907
2020-09-18 05:00:00,0,-0.003761178723150886,-0.09274325468698524,0.08033483420152616
2020-09-18 06:00:00,0,-0.00030136541798083056,-0.08889085375940085,0.08502105190461319
2020-09-18 07:00:00,0,-1.94512741898069e-06,-0.08963273418779308,0.0902479586525719
2020-09-18 08:00:00,0,-0.0025712933210460557,-0.09310967625602623,0.08817920669234551
2020-09-18 09:00:00,0,-0.004783266895746902,-0.08371991412894408,0.07708410936142397
2020-09-18 10:00:00,0,-0.004254379076480403,-0.08580041573257176,0.08340404075856545
2020-09-18 11:00:00,0,-0.001887153101535052,-0.09611317496566862,0.09130177384105363
2020-09-18 12:00:00,0,-0.0006064788888116815,-0.08628011557888911,0.09414922710140437
2020-09-18 13:00:00,0,-0.0019762409982312097,-0.086479893493188,0.09010909766228846
2020-09-18 14:00:00,0,-0.0044325404153817295,-0.09408210173134389,0.08498770891166653
2020-09-18 15:00:00,0,-0.005050361202459617,-0.09576760086050388,0.08327291248343995
2020-09-18 16:00:00,0,-0.002926959600128228,-0.09249309955162048,0.08882782651323125
2020-09-18 17:00:00,0,-0.0004456403955486745,-0.0836419945918234,0.09221560233237931
2020-09-18 18:00:00,0,-0.0008325065573802962,-0.08965729239764979,0.08012738844613075
2020-09-18 19:00:00,0,-0.004379232031814953,-0.08782403841924312,0.08372244359663102
2020-09-18 20:00:00,0,-0.007367524872128163,-0.09934281443254496,0.07471803860186314
2020-09-18 21:00:00,0,-0.005230590647688949,-0.0898874615105282,0.0878894939524873
2020-09-18 22:00:00,0,0.0028109234098581326,-0.08854607267207676,0.09313040491473341
2020-09-18 23:00:00,0,0.01218219960048151,-0.06886755979432534,0.09896940268814462
2020-09-19 00:00:00,0,0.016320697501656104,-0.07564282697925744,0.10244749407409703
2020-09-19 01:00:00,0,0.012160015286474925,-0.07539778218548539,0.1025579577255069
2020-09-19 02:00:00,0,0.002766477941398339,-0.08408514520202327,0.08543130245875662
2020-09-19 03:00:00,0,-0.005297214708477797,-0.09841770984113435,0.08657816988267061
2020-09-19 04:00:00,0,-0.007455816341665075,-0.10051602836432448,0.08169124735839745
2020-09-19 05:00:00,0,-0.004488170455301522,-0.09595372986221119,0.07960251819636334
2020-09-19 06:00:00,0,-0.000960715149449197,-0.08654086750881165,0.09982922010700797
2020-09-19 07:00:00,0,-0.0005916171352477208,-0.09159249650554198,0.08684004623057366
2020-09-19 08:00:00,0,-0.0030891908746876703,-0.09263802731050642,0.0888958474365449
2020-09-19 09:00:00,0,-0.005227265115933364,-0.09213046808870107,0.08498630509776678
2020-09-19 10:00:00,0,-0.004622360470353805,-0.09772330519067872,0.08438350869434633
2020-09-19 11:00:00,0,-0.002177045228192629,-0.09967785331588899,0.08319007955305903
2020-09-19 12:00:00,0,-0.0008162935684645812,-0.08621576807413137,0.09085502872578863
2020-09-19 13:00:00,0,-0.002104114461804383,-0.09219216839663583,0.08930193577789336
2020-09-19 14:00:00,0,-0.0044767737606759405,-0.0875761462609008,0.08676300335375296
2020-09-19 15:00:00,0,-0.0050094605215425785,-0.09454519902278527,0.08540959788666434
2020-09-19 16:00:00,0,-0.002799675136231203,-0.0896256726118384,0.08956697962368083
2020-09-19 17:00:00,0,-0.0002310040995859592,-0.09156337710832102,0.095629221515776
2020-09-19 18:00:00,0,-0.000529867425189408,-0.09434569875724369,0.07894226001834723
2020-09-19 19:00:00,0,-0.003988288634379526,-0.09348808567382298,0.08485431676121705
2020-09-19 20:00:00,0,-0.006888354518318616,-0.09492491766311771,0.07075950143427104
2020-09-19 21:00:00,0,-0.0046636746633965985,-0.09009615160891891,0.09294429269173116
2020-09-19 22:00:00,0,0.0034646787537924604,-0.08530511915553672,0.09609587491295181
2020-09-19 23:00:00,0,0.012921446926301722,-0.08211726660270319,0.10445453102139345
2020-09-20 00:00:00,0,0.0171436372772292,-0.07754948261855815,0.10975649226720648
2020-09-20 01:00:00,0,0.01306439018567907,-0.078780181353916,0.09667975181283064
2020-09-20 02:00:00,0,0.0037495728176399853,-0.08728233808128162,0.09112976039587473
2020-09-20 03:00:00,0,-0.004238567086069516,-0.09833129117577616,0.09149855737522189
2020-09-20 04:00:00,0,-0.0063252237318056756,-0.09507900842087721,0.08916329071718623
2020-09-20 05:00:00,0,-0.003289663780219024,-0.08808178518178114,0.08523820540368036
2020-09-20 06:00:00,0,0.0003012745849329682,-0.09042268535182583,0.09114460173905062
2020-09-20 07:00:00,0,0.0007290531911803357,-0.08923174494665052,0.09705921872674361
2020-09-20 08:00:00,0,-0.0017149799681883582,-0.0916047689276661,0.09200129169203003
2020-09-20 09:00:00,0,-0.003804952297844312,-0.09597958932221981,0.0798420309554871
2020-09-20 10:00:00,0,-0.003157639600430642,-0.09467867869487218,0.07960953494971264
2020-09-20 11:00:00,0,-0.000675817772102699,-0.0891321544918427,0.08527922555755914
2020-09-20 12:00:00,0,0.0007153825835307045,-0.0918555422410731,0.08850552084036756
2020-09-20 13:00:00,0,-0.0005481497240424687,-0.08916332453182481,0.08739743649257124
2020-09-20 14:00:00,0,-0.0029027261633972363,-0.0894317918546973,0.08633559948182866
2020-09-20 15:00:00,0,-0.0034235230656526417,-0.09083118678504044,0.08358484606413463
2020-09-20 16:00:00,0,-0.001207968716961603,-0.09553360479574154,0.09099260411218657
2020-09-20 17:00:00,0,0.001360482199419677,-0.08424115898010877,0.0883465335632433
2020-09-20 18:00:00,0,0.0010556007764278028,-0.08283887323216903,0.08551592899923458
2020-09-20 19:00:00,0,-0.002414387253251702,-0.10240911669427417,0.0887543952109003
2020-09-20 20:00:00,0,-0.005331263160623658,-0.09352764132620893,0.08856673487940303
2020-09-20 21:00:00,0,-0.003128277347723379,-0.08174960598009355,0.0889797494918498
2020-09-20 22:00:00,0,0.004973907560047613,-0.08793491270820841,0.09314716914952427
2020-09-20 23:00:00,0,0.014400488706890514,-0.07208160339957977,0.10828500030198644
2020-09-21 00:00:00,0,0.018588971282316787,-0.06245155577969812,0.11051372140039278
2020-09-21 01:00:00,0,0.014473030076042658,-0.07441690951519092,0.09821846106130573
2020-09-21 02:00:00,0,0.005119097629144524,-0.08069523771243771,0.09250984783322558
2020-09-21 03:00:00,0,-0.0029099881246901576,-0.08950662595567511,0.08254522892564203
2020-09-21 04:00:00,0,-0.005038812904602173,-0.08996311623523981,0.08666681547093827
2020-09-21 05:00:00,0,-0.002046023431925012,-0.09490440641177424,0.08333652274516219
2020-09-21 06:00:00,0,0.0015021664290370453,-0.09862643286487752,0.09034954531051904
2020-09-21 07:00:00,0,0.0018878399858726948,-0.09115510525387335,0.09139725660156962
2020-09-21 08:00:00,0,-0.0005970434120085406,-0.08563023072302887,0.0824774149745033
2020-09-21 09:00:00,0,-0.002726017194918528,-0.08631898913267001,0.08899414496842886
2020-09-21 10:00:00,0,-0.0021152877219585207,-0.08468560407335063,0.086399276789076
2020-09-21 11:00:00,0,0.00033290707659204305,-0.0915881796668293,0.08970141019957217
2020-09-21 12:00:00,0,0.0016939364197562376,-0.08773265998714386,0.09510535440564155
2020-09-21 13:00:00,0,0.0004041444999930687,-0.0789302183172393,0.09607806812682579
2020-09-21 14:00:00,0,-0.001972375060701895,-0.0877242978344556,0.08797409681068821
2020-09-21 15:00:00,0,-0.0025104491270318864,-0.09104972173765767,0.08055776695748608
2020-09-21 16:00:00,0,-0.0003072168888014781,-0.09377813090248967,0.08695306318789203
2020-09-21 17:00:00,0,0.0022540916016953686,-0.08660564266609046,0.08596654005665826
2020-09-21 18:00:00,0,0.0019474042093446337,-0.09606262770039661,0.08686253512610553
2020-09-21 19:00:00,0,-0.0015189670615546687,-0.08684480100421826,0.08252887026245985
2020-09-21 20:00:00,0,-0.004426789569914897,-0.09314359571431993,0.08554916670920197
2020-09-21 21:00:00,0,-0.0022093732038794608,-0.08777738074140082,0.08530148597756275
2020-09-21 22:00:00,0,0.0059124863174483296,-0.09027669663158815,0.09388081004131452
2020-09-21 23:00:00,0,0.015363780073186149,-0.08091613265465047,0.09977189565237164
2020-09-22 00:00:00,0,0.01958173569316987,-0.0747208435711143,0.10096655479256121
2020-09-22 01:00:00,0,0.015499681220259633,-0.07799234370204453,0.1054967654061579
2020-09-22 02:00:00,0,0.0061836363784155135,-0.08258215087838724,0.09760898330998488
2020-09-22 03:00:00,0,-0.0018040358902084042,-0.09195785909523078,0.08595182727152594
2020-09-22 04:00:00,0,-0.003888453835932621,-0.08850637444573715,0.08374814416442716
2020-09-22 05:00:00,0,-0.0008488489263220444,-0.0942761718033322,0.08760680032179696
2020-09-22 06:00:00,0,0.00274793397206308,-0.08862681705979596,0.0941046915076822
2020-09-22 07:00:00,0,0.00318330743085119,-0.08754305827633102,0.09434450725749308
2020-09-22 08:00:00,0,0.0007485273548489053,-0.09526453186214824,0.09342032864724835
2020-09-22 09:00:00,0,-0.001330668404285515,-0.09315310118867896,0.08488312500184907
2020-09-22 10:00:00,0,-0.0006712324192657136,-0.08508597080783786,0.08958906256264788
2020-09-22 11:00:00,0,0.0018238416897706884,-0.08616025548730467,0.09080676027310507
2020-09-22 12:00:00,0,0.0032291661564110515,-0.08811150756879185,0.09077067648436712
2020-09-22 13:00:00,0,0.001980335135106855,-0.08786593177235694,0.08845706451859907
2020-09-22 14:00:00,0,-0.0003592926264405262,-0.08801908580744258,0.0863210858947696
2020-09-22 15:00:00,0,-0.0008652556107009905,-0.09542702851157996,0.08810169015022987
2020-09-22 16:00:00,0,0.0013646265117917239,-0.08483568008571257,0.09268846908532247
2020-09-22 17:00:00,0,0.003946481920678813,-0.08115089933904238,0.08854152300161963
2020-09-22 18:00:00,0,0.0036536426116120842,-0.08880246756371482,0.08156705023727012
2020-09-22 19:00:00,0,0.0001938773337156201,-0.08033593698896548,0.09221863828335863
2020-09-22 20:00:00,0,-0.0027150657463040464,-0.09236051159780341,0.09018913384792487
2020-09-22 21:00:00,0,-0.0005069166601733399,-0.08498716482756424,0.0889599394283108
2020-09-22 22:00:00,0,0.007597177926290636,-0.0782407510759594,0.09965349296244916
2020-09-22 23:00:00,0,0.017021931479285088,-0.07825922565826782,0.10550072160690843
2020-09-23 00:00:00,0,0.02120437069496787,-0.06948216632354924,0.11327022030401987
2020-09-23 01:00:00,0,0.017077701897976943,-0.07343438921757031,0.11057045836136004
2020-09-23 02:00:00,0,0.007707903992133388,-0.07999646527606824,0.0963983634741503
2020-09-23 03:00:00,0,-0.00034261918081092803,-0.08912644020485538,0.09105321440803671
2020-09-23 04:00:00,0,-0.0024988633055226667,-0.0913753749184409,0.08725588111632154
2020-09-23 05:00:00,0,0.0004601434610716177,-0.08681189827355427,0.09341198918895771
2020-09-23 06:00:00,0,0.00396783852815812,-0.08206509804133055,0.09685688698312761
2020-09-23 07:00:00,0,0.004305993095124286,-0.08820937278624214,0.09005139719148116
2020-09-23 08:00:00,0,0.0017662946265247863,-0.08828250292122668,0.08945926920647157
2020-09-23 09:00:00,0,-0.0004250187108345493,-0.09144071297263967,0.09379369152614378
2020-09-23 10:00:00,0,0.00011566468907478272,-0.08751686031523205,0.08313423237011977
2020-09-23 11:00:00,0,0.002485973704854836,-0.08284666288138358,0.08823872791501493
2020-09-23 12:00:00,0,0.0037611952560061175,-0.08596821477598289,0.09531159530249696
2020-09-23 13:00:00,0,0.0023776437239287004,-0.08652435524557053,0.0930167335348775
2020-09-23 14:00:00,0,-0.00010056346251619257,-0.09016811520305122,0.09166355333382736
2020-09-23 15:00:00,0,-0.0007481750928872246,-0.08324841349218953,0.09679076196686827
2020-09-23 16:00:00,0,0.0013378021578882827,-0.08567505678873442,0.08402432295498088
2020-09-23 17:00:00,0,0.0037743248756179626,-0.08163087162009511,0.09401851660168516
2020-09-23 18:00:00,0,0.0033355608921990356,-0.09036789373752073,0.09143145883358711
2020-09-23 19:00:00,0,-0.00026988575846305916,-0.09417222482996812,0.08741739256948723
2020-09-23 20:00:00,0,-0.0033234400619255493,-0.09371721825974907,0.08078257154702793
2020-09-23 21:00:00,0,-0.0012580213507190968,-0.08681534622981171,0.08554614492067182
2020-09-23 22:00:00,0,0.006706010821891608,-0.07858955206182937,0.09623197797482322
2020-09-23 23:00:00,0,0.01599412635009357,-0.06797760982796379,0.11034249591768658
2020-09-24 00:00:00,0,0.02004407101244881,-0.0723273099029463,0.11267560343891317
2020-09-24 01:00:00,0,0.01578972669509292,-0.07626975329508683,0.10776938585657585
2020-09-24 02:00:00,0,0.00629769873914432,-0.08811560707109191,0.09741346609448148
2020-09-24 03:00:00,0,-0.001869036684086894,-0.09369357639306407,0.08175950043389629
2020-09-24 04:00:00,0,-0.004134961354429418,-0.08423911201150391,0.0877577346684828
2020-09-24 05:00:00,0,-0.0012786515455000106,-0.08917865326489675,0.08695348077142356
2020-09-24 06:00:00,0,0.0021337171557657027,-0.08098468735411732,0.09608821444930887
2020-09-24 07:00:00,0,0.0023842359897559974,-0.08581397717858887,0.08957661115323283
2020-09-24 08:00:00,0,-0.0002351558043583394,-0.0944330142862756,0.09019914134800781
2020-09-24 09:00:00,0,-0.0024980370664108333,-0.08828854333441699,0.09133774392464385
2020-09-24 10:00:00,0,-0.002020681713095698,-0.08839546903399935,0.08498717766019463
2020-09-24 11:00:00,0,0.0002945861309985226,-0.08662848331349986,0.08526025738088065
2020-09-24 12:00:00,0,0.0015230346757526515,-0.08855118898793628,0.08997082133892555
2020-09-24 13:00:00,0,0.00010089637395931995,-0.08540202379974496,0.08922525727556749
2020-09-24 14:00:00,0,-0.002407853339362183,-0.09434755536071364,0.08350890910837414
2020-09-24 15:00:00,0,-0.0030781615379792994,-0.08928080680129397,0.08477872776403766
2020-09-24 16:00:00,0,-0.001007285137640395,-0.0872960468456802,0.08381362738481081
2020-09-24 17:00:00,0,0.0014214350887260241,-0.08731691718308582,0.09255214338827628
2020-09-24 18:00:00,0,0.000981827762663422,-0.09122921934882997,0.09218720276461129
2020-09-24 19:00:00,0,-0.002617878517820346,-0.09823502118588495,0.08283264240413112
2020-09-24 20:00:00,0,-0.005659514492481856,-0.08888977537396217,0.08208046706533201
2020-09-24 21:00:00,0,-0.0035764294573159485,-0.09393732465909685,0.08508847927219215
2020-09-24 22:00:00,0,0.004410569092545212,-0.08281343922150099,0.0960154251143648
2020-09-24 23:00:00,0,0.013726491398066917,-0.06967483470897197,0.10063946939806039
2020-09-25 00:00:00,0,0.01780861810110005,-0.07033452184455596,0.10843715244924851
2020-09-25 01:00:00,0,0.013590366569943857,-0.07967369301289794,0.0955324699116521
2020-09-25 02:00:00,0,0.004137884150272642,-0.0837754304400966,0.09062139448019849
2020-09-25 03:00:00,0,-0.003986298834513256,-0.09501459158042193,0.08232154474900773
2020-09-25 04:00:00,0,-0.00620709257469752,-0.09363565746134069,0.07761979084693398
2020-09-25 05:00:00,0,-0.0033034794482895446,-0.08565889756189113,0.08557570086159631
2020-09-25 06:00:00,0,0.0001579855711062282,-0.0829298786826118,0.08764445127350795
2020-09-25 07:00:00,0,0.0004590449405717892,-0.09240647863154852,0.09413058402201023
2020-09-25 08:00:00,0,-0.0021086769554165097,-0.09473630838758275,0.08506939442859653
2020-09-25 09:00:00,0,-0.004319037158930725,-0.08746155326804694,0.08692138487743672
2020-09-25 10:00:00,0,-0.0037885490402586952,-0.09459862092640166,0.08500390749821016
2020-09-25 11:00:00,0,-0.0014197359813777454,-0.09118352794212924,0.08672430485575568
2020-09-25 12:00:00,0,-0.0001374880440145179,-0.08505455908670444,0.09151637535662077
2020-09-25 13:00:00,0,-0.0015056899311069042,-0.08914183812403366,0.0871515473188566
2020-09-25 14:00:00,0,-0.003960442770914417,-0.09268406599876486,0.08391740732110013
2020-09-25 15:00:00,0,-0.004576730766583021,-0.09270901582884745,0.07903468012311402
2020-09-25 16:00:00,0,-0.0024518103009147146,-0.09804779696108681,0.08500049961422966
2020-09-25 17:00:00,0,3.101369894095685e-05,-0.08636946557781422,0.09403960811655866
2020-09-25 18:00:00,0,-0.000354361875572289,-0.09220958499037141,0.09810493371634763
2020-09-25 19:00:00,0,-0.0038996111095325045,-0.08908463287290619,0.08652894262658853
2020-09-25 20:00:00,0,-0.006886442195554362,-0.09610846285993813,0.07837665106093135
2020-09-25 21:00:00,0,-0.004748060840241079,-0.09087109171078822,0.0881328435050604
2020-09-25 22:00:00,0,0.003294885587813765,-0.08597849181055493,0.09869489453444542
2020-09-25 23:00:00,0,0.012667579251553502,-0.0739504075820358,0.09168759035028543
2020-09-26 00:00:00,0,0.016807479592879433,-0.07266284407142466,0.10831565450416268
2020-09-26 01:00:00,0,0.012648184649871719,-0.07639527044436051,0.110032983866682
2020-09-26 02:00:00,0,0.0032560192749554917,-0.07880510352938042,0.09881328650771912
2020-09-26 03:00:00,0,-0.004806316841137056,-0.09037977806503388,0.08806203222839404
2020-09-26 04:00:00,0,-0.006963577509064371,-0.09572191844178718,0.07627983638244012
2020-09-26 05:00:00,0,-0.003994606358406703,-0.09243756129254659,0.08191981654466678
2020-09-26 06:00:00,0,-0.00046584162064359233,-0.08577393484326482,0.08545058776780758
2020-09-26 07:00:00,0,-9.545013754716438e-05,-0.09023215990901373,0.08972143329517474
2020-09-26 08:00:00,0,-0.0025917465009532396,-0.09071900490353994,0.08656881081618978
2020-09-26 09:00:00,0,-0.00472855958790184,-0.08875110188954902,0.07841852211219084
2020-09-26 10:00:00,0,-0.004122410138596168,-0.09597852349393857,0.08388834855176407
2020-09-26 11:00:00,0,-0.0016758665702655872,-0.08971308653885984,0.08627532666812701
2020-09-26 12:00:00,0,-0.00031390318884802785,-0.08439888954897626,0.08657644225890607
2020-09-26 13:00:00,0,-0.0016005290909113007,-0.09303399163173434,0.08295534591764718
2020-09-26 14:00:00,0,-0.003972010254296207,-0.08537563932653283,0.08726779718043219
2020-09-26 15:00:00,0,-0.0045035358590115,-0.10458931623439947,0.08469350623087248
2020-09-26 16:00:00,0,-0.0022926064211031254,-0.09055098090008294,0.08212293508644458
2020-09-26 17:00:00,0,0.00027719144222851063,-0.09060651904617682,0.0910829311209923
2020-09-26 18:00:00,0,-2.0562404354836842e-05,-0.08997031129077276,0.08005395465078956
2020-09-26 19:00:00,0,-0.00347789160309689,-0.08730602517185501,0.0888940422352317
2020-09-26 20:00:00,0,-0.006376883065186103,-0.0898448352693485,0.08316663255476225
2020-09-26 21:00:00,0,-0.004151146496582711,-0.09142083894349912,0.08681177873019917
2020-09-26 22:00:00,0,0.003978245808418327,-0.08350630433674217,0.09746286855901151
2020-09-26 23:00:00,0,0.013436034924616067,-0.07195585445093348,0.10369156811214651
2020-09-27 00:00:00,0,0.017659228159265208,-0.06509454167724649,0.10878553887624043
2020-09-27 01:00:00,0,0.01358096577530407,-0.0864380691468873,0.09996282512213554
2020-09-27 02:00:00,0,0.004267114824165936,-0.08350547092704176,0.08765517057550182
2020-09-27 03:00:00,0,-0.003720077067186117,-0.09069083521381868,0.08930237645301148
2020-09-27 04:00:00,0,-0.005805804218148776,-0.10007321372536489,0.08482468949616617
2020-09-27 05:00:00,0,-0.0027693334012823144,-0.09305669310172993,0.0814687996792249
2020-09-27 06:00:00,0,0.0008224970880945368,-0.08510265407850373,0.08548489997731035
2020-09-27 07:00:00,0,0.0012511489681635304,-0.08889127161189042,0.08474584965843071
2020-09-27 08:00:00,0,-0.0011920298777513955,-0.09571243587345513,0.09218720407636016
2020-09-27 09:00:00,0,-0.003281166962310988,-0.0891079949808438,0.08194254858186037
2020-09-27 10:00:00,0,-0.002633038195462963,-0.09306475836245126,0.0852326834132955
2020-09-27 11:00:00,0,-0.00015041957954819649,-0.0895222516152626,0.08255751628179707
2020-09-27 12:00:00,0,0.0012415581758953673,-0.08882947608217184,0.0917592560837285
2020-09-27 13:00:00,0,-2.1216223723822137e-05,-0.09511082492878711,0.086485067496915
2020-09-27 14:00:00,0,-0.0023750543500648223,-0.0876043854574214,0.08140556022757649
2020-09-27 15:00:00,0,-0.0028951326372389065,-0.092573420689321,0.09033087296602979
2020-09-27 16:00:00,0,-0.0006788794726679608,-0.0903545702167768,0.08013559133407748
2020-09-27 17:00:00,0,0.0018902503599589867,-0.08909700237020599,0.09182643655834888
2020-09-27 18:00:00,0,0.0015860278544314102,-0.08564322102759445,0.09130474257127923
2020-09-27 19:00:00,0,-0.0018833213557193653,-0.09537674825445654,0.09049711593810941
2020-09-27 20:00:00,0,-0.004799578638143742,-0.09049554966071795,0.08856946128241996
2020-09-27 21:00:00,0,-0.0025959944915439227,-0.08924189353962676,0.08450832097107662
2020-09-27 22:00:00,0,0.005506768363291147,-0.082489076939854,0.0928939150390829
2020-09-27 23:00:00,0,0.014933906976052815,-0.07554665075327133,0.1061774680135708
2020-09-28 00:00:00,0,0.019122926443536987,-0.06633737572000097,0.10746070938801394
2020-09-28 01:00:00,0,0.015007501462941697,-0.07644972873134105,0.1099498131870013
2020-09-28 02:00:00,0,0.005654064483877016,-0.08554025390545852,0.09360235737707757
2020-09-28 03:00:00,0,-0.0023745466495118054,-0.08786671990483388,0.08455807005564485
